Feature1,Feature2,Class,is_outlier
23.185564164062203,15589.627407691085,0,False
20.653114886311265,13527.501418391515,0,False
19.62093066847041,12769.664683757946,0,False
23.906509055252464,14292.337652177273,0,False
22.443127079463427,12063.183155808867,0,False
21.810950004755462,14973.752513211419,0,False
24.821002421957047,13635.25529873885,0,False
21.418182119173952,14245.16192644781,0,False
16.91539025454764,13565.72380725796,0,False
18.188588857901383,16824.52580170495,0,False
17.39513832347844,14782.292636308004,0,False
21.048610284883004,16049.023665318484,0,False
14.610075528746473,15959.57069502232,0,False
10.837870166357119,13387.698092927461,0,False
20.440774622991977,16139.946696908857,0,False
13.317397250221529,15698.216948484445,0,False
10.240109507274374,15627.29713635424,0,False
21.86665391908344,14202.613436791013,0,False
16.444734019382295,14146.311818573919,0,False
22.48062711119538,16571.103963076217,0,False
17.345731240376804,19363.919134397387,0,False
14.3901880589721,13339.745686099423,0,False
13.782412430719921,16068.896415447995,0,False
17.425363886481446,14267.49494351389,0,False
18.633085968771102,16569.71319860381,0,False
15.882699579919032,15876.626614696266,0,False
18.594460435932906,17120.251098839748,0,False
12.319488518937627,9410.430476490837,0,False
20.072444724881382,13797.834643367167,0,False
11.031756290998105,13023.629563470253,0,False
19.030718415228844,14784.024657341242,0,False
23.48647054889788,13552.268437896575,0,False
25.459694011224116,13718.048884920401,0,False
28.57190123434546,16363.719640183303,0,False
12.21856176575654,18803.856288799667,0,False
23.793626002772427,9352.338867277222,0,False
26.031410970579234,14379.099986786465,0,False
24.90278492418983,15624.107583805122,0,False
15.353380924468809,15009.466199107703,0,False
22.058984155579893,14309.729829500217,0,False
29.300278361135724,12293.064892185817,0,False
12.513631788217024,13114.655286714691,0,False
22.381688501286263,16449.96394640893,0,False
25.56145242829541,17151.52492061291,0,False
16.517044921706983,15193.349166328593,0,False
22.914851516429778,13327.65525990427,0,False
14.645537460025647,15191.421939133012,0,False
15.938957092841306,14519.920443954643,0,False
15.914598765855764,16091.209240133736,0,False
20.961538494094594,15236.598235369496,0,False
19.54509366983616,13756.420968404684,0,False
24.770576038610322,15381.346130558104,0,False
15.298604428805293,12641.190632614587,0,False
19.34362174953751,16640.023837715144,0,False
24.80538231806753,17364.67045365934,0,False
22.803885861174727,12642.991862354851,0,False
13.376793322093846,15842.093929905386,0,False
23.326018424788558,13017.475483188042,0,False
17.60791060097717,17143.368721558352,0,False
21.926932689473247,16808.237236068046,0,False
21.50340207511454,14539.643710110773,0,False
26.096594419843143,16989.867418886413,0,False
20.582799698676844,14137.81768791772,0,False
10.73097064246147,13713.980336996074,0,False
13.150701405104028,13862.56021082193,0,False
23.655771927136954,14718.298394231988,0,False
18.708418333811945,14353.176752711992,0,False
25.689895300470315,15308.68997285513,0,False
21.367194089655122,13769.882911595567,0,False
16.25467132027237,16529.392210088936,0,False
25.412033798616072,17041.938501606946,0,False
15.963011592354198,14008.276142771723,0,False
9.73682245862328,12145.650479405678,0,False
30.31897775531424,16447.74647039893,0,False
10.446255611889022,17277.11322866368,0,False
23.182064294896595,14673.503211630354,0,False
24.694258844793364,12426.96588511567,0,False
20.73532931550796,15533.521835426196,0,False
11.583015781809557,18049.336258015497,0,False
25.07507467730445,11247.346807939015,0,False
12.792281416807675,15955.851391318414,0,False
13.281857175547668,14372.730922730909,0,False
18.19165843667517,13288.65243123693,0,False
23.942522870584988,15996.399088684087,0,False
21.50056952865397,12402.34023208321,0,False
24.05384142893759,15593.889418747045,0,False
17.781780847264784,17626.517898018665,0,False
19.1390835672202,15353.378697072923,0,False
14.314316059174004,13247.355142974397,0,False
18.41567273388662,11441.382571621689,0,False
22.965640759049478,12436.083635386287,0,False
18.500859730124404,11317.555740209998,0,False
22.377297774073078,18199.264859860643,0,False
17.133628742252405,14501.030998137818,0,False
17.03804203605124,12909.671941209468,0,False
20.195843248637917,12403.58257864312,0,False
19.025592485958548,12865.509370875214,0,False
22.96192621300729,14328.31425639392,0,False
20.891451208029803,12434.778771216768,0,False
28.70173147696412,18352.615188580814,0,False
18.902527477444995,13505.221218017883,0,False
18.863736751218497,13434.834212597172,0,False
14.799344681074022,15615.516339310916,0,False
20.11388983709593,17901.168712394923,0,False
23.414144693360996,17647.95209678451,0,False
16.29852179296819,14024.361345995836,0,False
19.75163868620186,15510.856044897153,0,False
23.592783800899184,15298.590898970138,0,False
19.365454254946542,16059.788983014287,0,False
17.40431349425887,15511.409268044,0,False
24.865465753901017,13112.343234471655,0,False
20.485097827781324,12479.619757898789,0,False
21.98282252871441,15351.311094219578,0,False
25.856967251052595,12632.923766180322,0,False
25.726579592348166,17726.44677713212,0,False
18.263979087629888,15079.85962334187,0,False
17.372851402635405,12947.844874575509,0,False
21.421544666660658,14356.730295953295,0,False
19.336062323806,13985.385420831557,0,False
10.500693403588262,14737.52035867143,0,False
26.37680867332944,16891.697699299166,0,False
20.096806637496282,12111.144135154895,0,False
23.68188983324233,11264.846529496572,0,False
14.135417178599152,15676.101906037355,0,False
26.441017793791968,14645.434265350703,0,False
17.05868596968847,15326.450076175344,0,False
19.46166463263336,15889.093072907335,0,False
12.992876651363115,14637.90324518061,0,False
19.16525131634206,16599.379473985795,0,False
18.85098033654614,13213.996960093027,0,False
19.0731973042414,15128.755188524075,0,False
22.192523713779096,13338.47598119983,0,False
20.301729239342514,12740.188663147728,0,False
24.878913125475407,16230.897818600699,0,False
17.65920907174307,16138.106283910422,0,False
15.01992045642818,11116.03983840976,0,False
19.90446804189969,12756.001516823253,0,False
23.14184018151892,15583.96866003323,0,False
26.223208864839126,17140.46408918587,0,False
24.06960717781969,13668.079356556338,0,False
11.172796661708366,14632.379759241825,0,False
21.88529179030108,12173.306755753967,0,False
27.30185886460617,20021.622766207518,0,False
20.3128818317334,15950.242360276017,0,False
17.419787499289868,16789.226214906605,0,False
21.545804263464795,16316.041742073387,0,False
17.483790078894522,16866.487314716476,0,False
23.19556582952027,16216.165805619641,0,False
19.935027642711912,14329.624916207818,0,False
26.965000649982514,16488.02647105624,0,False
22.497513742454654,15158.279870542763,0,False
16.38057656702168,17593.15212278242,0,False
23.023156419417333,13528.90431579491,0,False
24.680058501155553,13917.478855311598,0,False
17.157720726026177,16322.308428801149,0,False
17.871027987524347,17559.29086868645,0,False
8.474083631993963,15290.32266255652,0,False
24.517029944827176,13574.944505458061,0,False
17.061228080251034,14762.088255777628,0,False
9.388252639836542,14003.55184187287,0,False
11.15614149960155,18793.675160135626,0,False
18.885249217772493,16797.418299288096,0,False
23.803299852155533,17528.886001210554,0,False
19.55467690594988,15603.089486134733,0,False
22.35888879563391,13889.753941489404,0,False
14.492501866374644,17346.527289083533,0,False
13.2931718646376,18307.8990671996,0,False
24.428604033332356,16163.91859363926,0,False
22.460722295874092,14951.495362310121,0,False
19.847455750292962,17161.947560389763,0,False
26.41046312508861,14257.77029759523,0,False
15.244047709561347,16529.081174418767,0,False
17.898668390963195,13576.831567392263,0,False
25.13185665406383,13059.26822206931,0,False
29.188971960990624,16132.88975981675,0,False
20.042127999832662,15675.860416848069,0,False
28.397597038006648,18808.612748683943,0,False
16.987446925283457,14439.785871037488,0,False
50.11723777401282,29264.53656354625,1,False
44.30030342345677,28913.057453756723,1,False
40.65359880498744,28545.159293062236,1,False
41.095924744328364,29726.210042394847,1,False
52.3155394209959,31565.487965006643,1,False
44.11680455056756,31506.926090135486,1,False
55.63393481470806,31088.11553369847,1,False
57.111333962093234,29442.79531807501,1,False
48.572982481475954,27019.852424384364,1,False
58.29212391636198,30565.91171915292,1,False
51.135998383017565,33037.59438257494,1,False
55.624772911365056,32138.557249564255,1,False
48.87146829456073,29663.483472107262,1,False
54.79585409786556,31605.07518910128,1,False
45.283414085765784,29229.015998715902,1,False
53.113412451332515,29889.70386537346,1,False
47.7039147668927,27531.27015935241,1,False
49.347201014910915,29369.14405742,1,False
53.15859283665114,30281.130914423196,1,False
50.863558504852875,29661.915884020564,1,False
49.62812516406261,31539.92624658112,1,False
53.63889578776302,33767.34820301681,1,False
54.01603122271259,32643.275296605534,1,False
43.074964734350154,29390.094510633546,1,False
52.794721828724484,28537.633966249945,1,False
53.35500527710757,28694.680687599,1,False
46.241402776878026,28044.40204158908,1,False
51.929004063513226,30068.02673848429,1,False
43.37883309704944,30842.23733643535,1,False
57.196620513147934,30366.079001177062,1,False
48.811728632429165,30387.300009251016,1,False
49.60719859985082,30316.400385538327,1,False
55.98695980622568,29735.891798526518,1,False
49.286294662511956,28515.287527000575,1,False
52.994438911797076,33449.29179245691,1,False
44.762998452329185,32095.063314264255,1,False
47.15122587857055,28183.48829499365,1,False
43.037713084364256,28189.51686381713,1,False
48.959076809825895,28827.45934844995,1,False
55.155177140672095,30066.05748099308,1,False
51.118040922023745,32518.092137680465,1,False
54.42138815544606,32029.693457976213,1,False
44.86896166939925,32135.500712080462,1,False
45.583863080574424,32175.668488396987,1,False
47.67228414667784,32212.804677998058,1,False
52.86286463647912,31473.379175658527,1,False
51.78214314731613,30909.00726535037,1,False
49.92355428157282,29761.891551190456,1,False
53.11314672186491,26512.46358018397,1,False
49.243007844429016,29741.555674919604,1,False
49.8923776529101,33603.95545764021,1,False
56.52417414645089,28920.067326586337,1,False
47.06865650956584,28748.6133004322,1,False
50.91340568290066,32034.831049730157,1,False
58.059724044529,30161.249652149927,1,False
50.50952351084612,29039.893990082288,1,False
53.532767387618556,33115.326279831155,1,False
46.96659109890574,31248.311695755958,1,False
59.7826019218948,31515.155869283077,1,False
38.75184390448652,28870.849182914335,1,False
44.32838981049822,30994.103418548308,1,False
44.7307792744295,30752.98586358753,1,False
58.099017665867834,31554.156019310343,1,False
51.7624056562187,32298.339290322663,1,False
48.68836508822267,32252.147018347547,1,False
43.59121040034745,30340.98162970113,1,False
51.820645214504154,31378.998655364,1,False
50.57016889650265,27709.843906563387,1,False
46.535152984541476,31287.22422944329,1,False
42.54236423301012,31368.629952949115,1,False
44.48621137131719,29222.291536550518,1,False
51.0670639560168,28452.50430640337,1,False
51.5550539481696,29882.485364808934,1,False
50.365717969064676,27573.09377003316,1,False
49.24207445052527,30681.761379562387,1,False
41.15631519388185,30589.40231686406,1,False
50.243850770578184,28102.864767633764,1,False
44.837325308293046,30095.13520581406,1,False
50.20894899586622,32135.425355503503,1,False
52.325252962709705,32125.220342327055,1,False
46.62112249588415,32021.081999634167,1,False
44.884647116992014,29699.280062519727,1,False
54.968055741830526,29323.733281781337,1,False
51.75898593712246,29218.274228369788,1,False
46.81687194285451,31185.359423407117,1,False
34.998419285615626,34703.73460101964,1,False
49.754372730666745,32810.008414317555,1,False
53.1456909289507,33171.54577535078,1,False
55.607784486628574,32699.80896583889,1,False
46.61070322590425,26774.470171315057,1,False
46.78484616314596,29598.561495449543,1,False
47.785466366671,29134.711303479555,1,False
54.18960916580667,32499.15542686831,1,False
44.12640986813294,33376.77159310296,1,False
49.435615504256184,28672.1644574514,1,False
45.37127729366353,30077.320704384045,1,False
51.34274245057765,31114.353063546896,1,False
42.226576554598424,29023.086858951192,1,False
51.880800992013995,28742.956595797434,1,False
47.51676543413244,28645.121524243597,1,False
48.87980847098522,31769.77590701555,1,False
52.62877108556953,28181.763506341304,1,False
55.71906738772847,32270.634844148706,1,False
41.515064994881904,30173.702536635596,1,False
55.017775355897726,31503.334898133035,1,False
52.790780014779074,33090.07582317033,1,False
48.52654051856922,28662.146747914496,1,False
57.019997564375416,28366.643614012686,1,False
50.94325112987922,30853.468740407512,1,False
56.467184020427304,27936.72136882215,1,False
47.03605188601876,28539.948295589493,1,False
45.66640117672177,29773.050303789747,1,False
56.12328556549904,30313.715510447622,1,False
60.8213603167238,27513.254727035295,1,False
53.168926301721044,29235.75587885052,1,False
54.455923807403806,31164.817194703806,1,False
47.63050844087042,32685.98847297927,1,False
43.37416196125892,26081.272116653494,1,False
48.870154716699794,32607.55662792863,1,False
57.50159397083104,31759.87731097994,1,False
40.697705716416344,27834.525833276275,1,False
47.523363846783816,27066.447057909863,1,False
40.427298780061946,30832.81506998698,1,False
50.54134605422896,29163.236363153832,1,False
54.37122237115639,30271.414925958183,1,False
43.78633978971699,31716.399748173928,1,False
47.953041866402636,29258.2284456423,1,False
56.62873460550461,30323.62261021737,1,False
49.557666659441026,30947.13113498609,1,False
43.8037648176456,31771.76038181517,1,False
43.41869677957692,33510.40806276085,1,False
39.926762501973336,33388.9973999805,1,False
53.866473375622284,30480.446583396213,1,False
46.26939039137028,29529.56320071244,1,False
55.253402873392126,34726.75952238905,1,False
54.33514467780019,31275.674220918198,1,False
46.69985124021908,30851.201772133492,1,False
47.36023081577939,27808.234936596033,1,False
53.89317104789413,31550.447445005168,1,False
50.747138481493295,28453.850088747393,1,False
51.33914739422911,29088.952957967147,1,False
41.76454827749707,27343.11484347918,1,False
54.48856047627115,28968.07949048256,1,False
45.623371318176304,30124.406863608612,1,False
38.6524781927568,27015.01940520253,1,False
46.9153737339602,28219.664722332684,1,False
52.109981204180805,29845.40418790098,1,False
60.48563004338201,27487.522936701156,1,False
48.13586787868871,27508.78164459761,1,False
43.35109196003962,28345.23024392781,1,False
60.617368043920834,27200.143978369226,1,False
50.80118974029316,31223.16221213932,1,False
48.694136832608265,28023.22483845964,1,False
44.62006530315444,31531.854414009747,1,False
44.9801100397065,31841.827847598273,1,False
57.39336337891314,27615.69453875554,1,False
48.64654599894006,30081.5420340985,1,False
47.31095599119823,29047.128900778593,1,False
47.450436088025874,27735.897086105535,1,False
57.839329065475134,29333.682370633112,1,False
47.05293160818379,29519.693204390445,1,False
53.140797991177024,31416.380069282754,1,False
51.33070949882873,32043.24603324213,1,False
51.19632933360246,27808.04307519634,1,False
45.61374361474875,29191.124661574304,1,False
53.29277118986941,31057.23937043002,1,False
58.04316007705217,32347.62153886473,1,False
49.73908187330872,25131.821857652514,1,False
45.40127117795053,32549.324332778055,1,False
43.543131575449266,29665.274930839743,1,False
50.95358755031299,33056.36923277986,1,False
48.64007974827383,29155.006940477895,1,False
49.47812976029969,28342.796283787644,1,False
50.05914259791156,30089.724880482387,1,False
42.62193671339502,32333.158311764095,1,False
53.90742611866455,30061.219290350007,1,False
51.171590276150496,25296.14809252642,1,False
49.62691938032228,31365.273376501325,1,False
51.15928598584893,26788.005751517918,1,False
54.63071443951888,28047.245695832615,1,False
50.26712320949698,27681.436070634212,1,False
45.74883026355059,26331.060520403174,1,False
55.831165729930845,27499.17608457958,1,False
47.8333807697889,28028.308373166088,1,False
46.37264991206515,28777.53836226306,1,False
42.19002077357503,29893.491214297315,1,False
50.0395750217429,29332.03539443602,1,False
44.76178153237093,27039.192074657672,1,False
47.40433498943129,29636.619484859984,1,False
52.24643720911082,31945.473005356624,1,False
50.16634940393304,31896.421459581077,1,False
55.08143613842347,30269.304567009636,1,False
51.52568647884632,31238.774213461344,1,False
47.98052275729946,31784.518810821406,1,False
48.35148627654011,32723.305159699205,1,False
47.46313015580537,33392.901056009054,1,False
53.23185641832272,29359.44364275223,1,False
50.10733195368099,29456.685579333785,1,False
47.945397888541386,32945.59793866745,1,False
54.224615571692,33122.141834760114,1,False
50.48143006543874,33081.31384006278,1,False
47.67232333986339,25312.88213709637,1,False
42.43801334272905,29560.621218041775,1,False
52.18735922648995,23488.969526289282,1,False
51.19354314508759,31459.871839650703,1,False
50.25665610135189,30111.231368526445,1,False
47.82966967075215,30104.358986755655,1,False
45.832571946893275,29724.61050887462,1,False
48.86651030365937,32606.74280219328,1,False
51.15713039267246,29413.786583694942,1,False
49.360745631280004,32066.228357811407,1,False
49.27644212085852,31107.196036564103,1,False
47.65912212616086,30713.63166606875,1,False
51.69452473867561,30925.190990881216,1,False
51.16813056492279,30221.41297437628,1,False
46.237943638817875,27812.548918514083,1,False
53.8013219200315,31432.43914729173,1,False
53.956783730835284,31426.656782025173,1,False
54.06797774396959,29712.231385168365,1,False
49.34676976338158,31461.42027173805,1,False
49.02919342738947,31797.857948367764,1,False
44.20414563075954,27436.9389097804,1,False
53.773301164039324,29715.729004281813,1,False
39.32103544037666,29113.50281589128,1,False
48.04520461135478,28189.679825135045,1,False
48.30079792150739,30644.628808652516,1,False
54.28109354047075,28313.644775088855,1,False
49.99693410698374,29131.235594400314,1,False
45.17765420131323,30490.797689341784,1,False
42.86617267419699,30699.700227336114,1,False
46.35433155706659,30643.0923852927,1,False
50.53304606309758,34467.81645753923,1,False
50.27523367010887,28992.62562930225,1,False
49.01187059964121,30500.372334511816,1,False
46.57835404948686,27588.312010578346,1,False
48.94934665950388,30962.71167597657,1,False
54.988814709821,32306.907236222603,1,False
44.49785770580703,32427.720196306313,1,False
50.168216571633444,28728.37664651297,1,False
58.092846097580306,29441.071516036416,1,False
52.77164160052853,32524.776466448424,1,False
47.720321894505446,29813.25731451952,1,False
53.30485971242176,31917.348812468594,1,False
46.23987892209116,28055.1555990115,1,False
50.03523844553811,32766.73895961723,1,False
57.77017598207796,32054.495759031248,1,False
59.470680517593394,30928.091044517987,1,False
41.456851819196686,28402.928179379047,1,False
53.500336818310345,29680.579042974125,1,False
59.743062745042714,30302.521915541147,1,False
47.27330494584838,30526.82412661039,1,False
51.294953145405714,29790.442233094745,1,False
57.53620269730241,29563.1245146707,1,False
47.53739576531564,30384.911303413846,1,False
52.260120535302164,32791.11994984633,1,False
49.70396746858426,25984.23781166082,1,False
40.37316657343564,27256.254802777243,1,False
51.7306068265271,26910.253309372078,1,False
49.079400873268014,28626.04476362446,1,False
54.64065638685354,26519.479673532973,1,False
60.46693598276812,31106.239655581852,1,False
53.419457466468124,30191.440917672164,1,False
48.16301319176576,29492.445468191607,1,False
52.250754893195335,28636.913680544727,1,False
51.00890791186472,30313.7154568598,1,False
55.11490152659228,30356.49932014135,1,False
42.806061030806376,30660.52594545623,1,False
44.16836256429952,28541.97027179577,1,False
39.77408735154343,31298.62642579637,1,False
53.03542272293459,27062.893797206812,1,False
49.90496665602917,32498.872455478508,1,False
46.79931062042223,23846.55827027157,1,False
46.37376524635268,28812.696421902896,1,False
47.13904383663716,27595.41593770153,1,False
45.36092144933564,31579.488071741565,1,False
48.392991972878434,27029.694355976724,1,False
47.52892095460447,33643.687245811736,1,False
56.94987124797335,26910.827707066368,1,False
51.61653674196419,34056.91985138006,1,False
45.907387252171496,30896.013264288,1,False
47.08056939388989,30061.438326266747,1,False
55.99470130001687,30871.57227036243,1,False
52.26213673985313,34385.15729074615,1,False
51.475912969944766,31786.16010396616,1,False
53.60323354665548,25533.238352734796,1,False
57.930566234048506,32388.44911719614,1,False
43.91340373690602,30463.55338860586,1,False
46.271627400744066,26765.95480787209,1,False
41.29690169385956,31520.965544080533,1,False
52.47440486218782,27577.784816483356,1,False
48.105908044100495,30362.386200570305,1,False
46.64074469427099,30466.48587220772,1,False
46.18885611468493,28703.20417005362,1,False
53.456782501415105,31295.13042261543,1,False
49.28959894060227,27956.79634350301,1,False
47.34738853557878,30382.364358593644,1,False
56.276802799742846,28905.369640536937,1,False
44.76963533627016,29634.668748660504,1,False
43.678104299671574,33845.78179312918,1,False
62.97322706397776,30224.088885724308,1,False
74.56313765890206,45428.831493369355,2,False
79.41384915624926,43867.77851401494,2,False
76.15368295482004,42025.81947531299,2,False
80.13243874164046,45151.66264943104,2,False
80.80962643745825,46702.589657868346,2,False
80.42490740235567,42974.86461919696,2,False
80.41905287558878,43651.415170869375,2,False
77.27770199386028,42650.24848850292,2,False
82.24601391123333,47682.94276851622,2,False
85.2867876332457,43734.87174977191,2,False
76.89772750051804,46160.49933995861,2,False
79.70799852496272,43271.19250350482,2,False
80.30349017371587,45151.17164755948,2,False
86.26874637589256,43749.502530397964,2,False
85.39668700416637,40305.047848738745,2,False
76.34975961945393,45155.77357811575,2,False
80.36177257250434,46055.58327594727,2,False
72.53008859089206,40832.42787866796,2,False
75.17254731123765,44651.09631688641,2,False
80.07511667806835,44134.98070735116,2,False
83.149689495797,42843.54060781382,2,False
84.77197642682515,44497.39121721657,2,False
78.44600520611495,41120.67947603889,2,False
73.23527922691659,45501.22661499791,2,False
81.98443626428798,47372.06459237266,2,False
79.13479709915546,42476.66316128224,2,False
82.11980055653035,44869.162907635866,2,False
80.80062084524324,47850.66785525822,2,False
83.57864151608068,45244.79411438118,2,False
83.27314641722526,43962.84340052992,2,False
84.21799495445934,43178.85320398567,2,False
77.70420496095691,45355.73461676905,2,False
84.97749044464523,44734.68612399684,2,False
77.48485593461754,46263.14718574998,2,False
80.42468897395031,41959.422913260954,2,False
89.30295735846414,47154.092308017534,2,False
81.78401235811725,44192.83556957894,2,False
74.16934356150978,46285.1815271872,2,False
87.45213997294428,43555.10351651887,2,False
85.000461142084,42404.045835467594,2,False
85.702367902483,43865.965693987455,2,False
80.98603796150073,43091.26049804731,2,False
81.72912214314829,44250.654849824874,2,False
78.83498167663595,46295.775790008774,2,False
76.50033851267754,47157.54938794719,2,False
87.64997524558471,45407.185493969315,2,False
78.15819648666648,43918.9712744754,2,False
77.596509071604,44097.35116779055,2,False
77.78252435596482,46184.45992306246,2,False
89.31171629210694,47272.50580420999,2,False
84.39068000952912,44353.85701210268,2,False
78.16043868030886,44748.965459413535,2,False
79.77188777512559,43496.770940454844,2,False
82.55225317028354,45413.65018861924,2,False
84.39233744151083,46913.70040423098,2,False
71.94754892838164,39188.53802439241,2,False
84.5189186877735,45510.945322638116,2,False
78.90986859351428,43898.60704929936,2,False
76.569825654629,40344.23240754152,2,False
78.04841947431753,45627.31811409494,2,False
83.95963693850712,44820.97957970216,2,False
88.79216175608022,45738.68945021067,2,False
80.73959846421617,42267.949634731616,2,False
82.78451869244438,49274.284637032986,2,False
75.9298778394815,45221.32833372116,2,False
82.45672296752309,44313.81765730992,2,False
84.1132358580321,48048.35642271975,2,False
72.5598448089637,46304.56379209785,2,False
77.43544993794173,46665.7523653014,2,False
83.95399342052232,47326.44500522913,2,False
71.20549740393021,40856.80013781136,2,False
78.13050027186657,48338.66155909679,2,False
83.00348731208382,44305.37675629708,2,False
71.54719585534362,45570.97424218284,2,False
78.0167329053082,46845.63859902676,2,False
80.27419096820299,43575.39087882834,2,False
84.45196856223349,45635.81233051685,2,False
73.60631771784452,46525.73708651419,2,False
85.54755187382548,44916.31034358541,2,False
81.5283750052364,45989.28135283917,2,False
85.98422989395738,41788.145851203524,2,False
85.81610177256815,42615.79691028378,2,False
81.70395361826922,42699.62769217189,2,False
82.42874133170318,45742.19677638369,2,False
71.30276324774182,52485.78230577487,2,False
73.24930066775791,45525.65670274141,2,False
74.97344088796407,44704.25970462781,2,False
78.25995438137745,44871.00365967933,2,False
84.66619501113185,46966.56958587894,2,False
71.08292629518608,46427.80634093402,2,False
78.40021327566778,42706.45840602352,2,False
73.39384371772633,47034.04577050968,2,False
72.21148682086276,44952.137254324145,2,False
87.38453483233768,46638.03554181571,2,False
80.49266274340381,41002.004980782425,2,False
88.17576244474867,41890.561425951935,2,False
85.92061587142726,46193.6858116923,2,False
75.39301895738255,41398.621747146506,2,False
